Player,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Player-additional,Rnd,Pick,Tm,Pos,Age,To,1st_Team_AllPro,Pro_Bowl,Years_As_Starter,Weighted_Aprox_Value,DrAV,G,Pass_Completed,Pass_Attempts,Pass_Yards,Pass_TDs,Interceptions_Thrown,Rush_Attempts,Rush_Yards,Rush_TDs,Receptions,Receiving_Yards,Receiving_Touchdowns,Solo_Tackles,Interceptions,Sack,-9999
Frank Ragnow,5-Jun,312,,,26,,,,RagnFr00,1,20,DET,,22,2023,0,2,4,32,32,66,0,0,0,0,0,0,0,0,0,0,0,1,,,RagnFr00
Martinas Rankin,4-Jun,308,,,24,,,,RankMa00,3,80,HOU,,23,2020,0,0,0,7,3,23,0,0,0,0,0,0,0,0,0,0,0,,,,RankMa00
D.J. Reed,9-May,188,4.51,36.5,11,,,,ReedD.00,5,142,SFO,,21,2022,0,0,3,16,2,72,0,0,0,0,0,0,0,0,0,0,0,212,5,1,ReedD.00
Justin Reid,1-Jun,204,4.4,36.5,16,128,6.65,4.15,ReidJu00,3,68,HOU,,21,2023,0,0,5,21,16,75,0,0,0,0,0,0,0,0,0,0,0,293,7,3,ReidJu00
Will Richardson,6-Jun,306,5.26,31.5,,108,7.8,4.83,RichWi01,4,129,JAX,,22,2021,0,0,0,4,4,44,0,0,0,0,0,0,0,0,0,0,0,,,,RichWi01
Calvin Ridley,Jun-00,189,4.43,31,15,110,6.88,4.41,RidlCa00,1,26,ATL,,23,2021,0,0,2,26,26,49,0,0,0,0,0,13,62,0,248,3342,28,1,,,RidlCa00
Josh Rosen,4-Jun,226,4.92,31,,111,7.09,4.28,RoseJo01,1,10,ARI,,21,2021,0,0,1,3,2,24,277,513,2864,12,21,26,151,0,0,0,0,,,,RoseJo01
Mason Rudolph,5-Jun,235,4.9,26,,,,,RudoMa00,3,76,PIT,,23,2021,0,0,1,5,5,17,236,384,2366,16,11,33,89,0,0,0,0,,,,RudoMa00
Christian Sam,2-Jun,244,4.75,32,28,114,7.03,4.25,SamxCh00,6,178,NWE,,22,,0,0,0,,,,,,,,,,,,,,,,,,SamxCh00
Jaylen Samuels,11-May,225,4.54,34.5,18,121,6.93,4.28,SamuJa00,5,165,PIT,,22,2021,0,0,0,7,7,45,4,5,35,0,1,136,468,1,85,564,4,1,,,SamuJa00
Bo Scarbrough,1-Jun,228,4.52,40,14,129,,4.34,ScarBo01,7,236,DAL,,23,2020,0,0,0,2,,7,0,0,0,0,0,95,408,1,1,5,0,,,,ScarBo01
Dalton Schultz,5-Jun,244,4.75,32,15,120,7,4.4,SchuDa00,4,137,DAL,,22,2022,0,0,3,18,18,75,0,0,0,0,0,0,0,0,211,2122,17,3,,,SchuDa00
Jaleel Scott,5-Jun,218,4.56,34.5,16,124,7.2,4.4,ScotJa02,4,132,BAL,,23,2020,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,22,0,,,,ScotJa02
Deadrin Senat,Jun-00,314,5.16,26,35,100,7.77,4.79,SenaDe00,3,90,ATL,,24,2022,0,0,0,4,3,34,0,0,0,0,0,0,0,0,0,0,0,27,,1,SenaDe00
Greg Senat,6-Jun,302,5.38,26,19,106,7.41,4.71,SenaGr00,6,212,BAL,,23,2020,0,0,0,1,,10,0,0,0,0,0,0,0,0,0,0,0,,,,SenaGr00
Tim Settle,3-Jun,329,5.37,23.5,,96,7.95,4.83,SettTi00,5,163,WAS,,21,2022,0,0,0,7,4,78,0,0,0,0,0,0,0,0,0,0,0,45,,8,SettTi00
Nathan Shepherd,5-Jun,315,5.09,31,,112,7.5,4.53,ShepNa00,3,72,NYJ,,24,2022,0,0,0,8,8,73,0,0,0,0,0,0,0,0,0,0,0,52,,6,ShepNa00
Andre Smith,Jun-00,237,4.63,,19,,,,SmitAn04,7,234,CAR,,21,2022,0,0,0,4,1,51,0,0,0,0,0,0,0,0,0,0,0,22,,,SmitAn04
Braden Smith,6-Jun,315,5.22,33.5,35,113,,4.77,SmitBr06,2,37,IND,,22,2022,0,0,5,32,32,72,0,0,0,0,0,0,0,0,0,0,0,,,,SmitBr06
Roquan Smith,1-Jun,236,4.51,,,,,,SmitRo07,1,8,CHI,,21,2022,1,1,5,53,40,78,0,0,0,0,0,0,0,0,0,0,0,451,8,18.5,SmitRo07
Durham Smythe,5-Jun,253,4.81,31,18,110,7.17,4.23,SmytDu00,4,123,MIA,,23,2022,0,0,4,6,6,79,0,0,0,0,0,4,4,1,88,809,3,9,,,SmytDu00
Breeland Speaks,3-Jun,283,4.87,32.5,,110,7.63,4.65,SpeaBr00,2,46,KAN,,22,2018,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,15,,1.5,SpeaBr00
M.J. Stewart,11-May,200,4.54,35,18,118,6.9,4.28,StewM.00,2,53,TAM,,22,2022,0,0,0,6,3,67,0,0,0,0,0,1,3,0,0,0,0,141,2,1,StewM.00
Kentavius Street,2-Jun,280,4.87,,28,,,,StreKe00,4,128,SFO,,22,2022,0,0,0,6,4,52,0,0,0,0,0,0,0,0,0,0,0,37,,6.5,StreKe00
Greg Stroman,Jun-00,180,4.48,33.5,16,113,,4.45,StroGr00,7,241,WAS,,22,2022,0,0,0,2,2,22,0,0,0,0,0,0,0,0,0,0,0,35,2,,StroGr00
Courtland Sutton,3-Jun,218,4.54,35.5,18,124,6.57,4.11,SuttCo00,2,40,DEN,,22,2022,0,1,3,24,24,65,2,2,54,0,0,5,21,0,239,3487,14,5,,,SuttCo00
Josh Sweat,4-Jun,251,4.53,39.5,,124,,4.28,SweaJo00,4,130,PHI,,21,2022,0,1,2,21,21,71,0,0,0,0,0,0,0,0,0,0,0,91,1,28.5,SweaJo00
Auden Tate,5-Jun,228,4.68,31,,112,,,TateAu00,7,253,CIN,,21,2021,0,0,1,5,5,35,0,0,0,0,0,0,0,0,61,799,2,,,,TateAu00
Rod Taylor,3-Jun,320,5.24,30.5,,99,,,TaylRo01,7,252,CIN,,23,,0,0,0,,,,,,,,,,,,,,,,,,TaylRo01
Wyatt Teller,4-Jun,314,5.24,29,30,114,7.45,4.84,TellWy00,5,166,BUF,,23,2022,0,2,4,29,2,66,0,0,0,0,0,0,0,0,1,-5,0,1,,,TellWy00
Jordan Thomas,Jun-00,186,4.64,38,4,124,6.28,3.94,-9999,6,211,HOU,,22,2020,0,0,1,2,2,27,0,0,0,0,0,0,0,0,22,226,5,,,,ThomJo05
Jordan Thomas,5-Jun,265,4.74,27,16,111,7.5,4.75,ThomJo05,6,211,HOU,,22,2020,0,0,1,2,2,27,0,0,0,0,0,0,0,0,22,226,5,,,,ThomJo05
Chad Thomas,6-Jun,281,4.92,29,,116,,,ThomCh06,3,67,CLE,,22,2019,0,0,0,5,5,20,0,0,0,0,0,0,0,0,0,0,0,17,,4,ThomCh06
Ian Thomas,4-Jun,259,4.74,36,,123,7.15,4.2,ThomIa00,4,101,CAR,,22,2022,0,0,2,7,7,82,0,0,0,0,0,0,0,0,111,999,4,2,,,ThomIa00
Johnny Townsend,1-Jun,210,,,,,,,TownJo01,5,173,OAK,,23,2021,0,0,0,2,2,21,0,0,0,0,0,1,42,0,0,0,0,1,,,TownJo01
Marquez Valdes-Scantling,4-Jun,206,4.37,30.5,15,124,,,ValdMa00,5,174,GNB,,23,2023,0,0,4,24,18,77,0,0,0,0,0,9,48,0,167,2888,15,4,,,ValdMa00
Vita Vea,4-Jun,347,5.1,,41,,,,VeaxVi00,1,12,TAM,,23,2022,0,1,3,31,31,64,0,0,0,0,0,0,0,0,1,1,1,83,,18,VeaxVi00
Azeem Victor,1-Jun,240,4.72,32.5,19,115,7.2,4.4,VictAz00,6,216,OAK,,22,,0,0,0,,,,,,,,,,,,,,,,,,VictAz00
Mark Walton,10-May,202,4.6,31.5,18,118,,,WaltMa00,4,112,CIN,,21,2019,0,0,0,3,1,21,0,0,0,0,0,67,235,0,20,130,0,4,,,WaltMa00
Denzel Ward,10-May,183,4.32,39,16,136,,,WardDe02,1,4,CLE,,21,2022,0,2,5,28,28,66,0,0,0,0,0,0,0,0,0,0,0,193,13,0.5,WardDe02
Fred Warner,3-Jun,236,4.64,38.5,21,119,6.9,4.28,WarnFr00,3,70,SFO,,21,2022,2,2,5,56,56,81,0,0,0,0,0,0,0,0,0,0,0,411,4,6.5,WarnFr00
James Washington,11-May,213,4.54,34.5,14,120,7.11,4.32,WashJa00,2,60,PIT,,22,2022,0,0,2,11,11,62,0,0,0,0,0,2,13,0,114,1629,11,1,,,WashJa00
Armani Watts,11-May,205,,35,13,120,7.25,4.37,WattAr00,4,124,KAN,,22,2021,0,0,0,3,3,53,0,0,0,0,0,0,0,0,0,0,0,42,,2,WattAr00
Kyzir White,2-Jun,216,,35.5,21,113,,,WhitKy00,4,119,LAC,,22,2022,0,0,2,21,18,64,0,0,0,0,0,0,0,0,0,0,0,243,4,3,WhitKy00
Mike White,5-Jun,224,5.09,27,,96,7.4,4.4,WhitMi01,5,171,DAL,,23,2022,0,0,0,5,,8,191,307,2145,8,12,11,8,1,0,0,0,,,,WhitMi01
Jordan Whitehead,11-May,195,,,21,,,,WhitJo03,4,117,TAM,,21,2022,0,0,5,25,19,76,0,0,0,0,0,0,0,0,0,0,0,280,7,2,WhitJo03
Jordan Wilkins,1-Jun,216,,36,16,117,,4.27,WilkJo01,5,169,IND,,24,2022,0,0,0,8,8,54,0,0,0,0,0,208,1009,4,41,262,0,4,,,WilkJo01
Connor Williams,5-Jun,296,5.05,34,26,112,7.83,4.63,WillCo00,2,50,DAL,,21,2022,0,0,5,28,20,74,0,0,0,0,0,0,0,0,0,0,0,,,,WillCo00
Javon Wims,3-Jun,215,4.53,33.5,,113,7,,WimsJa00,7,224,CHI,,23,2022,0,0,0,1,1,34,0,0,0,0,0,1,2,0,28,266,2,,,,WimsJa00
Logan Woodside,1-Jun,213,4.79,31.5,,103,6.94,4.15,WoodLo00,7,249,CIN,,23,2022,0,0,0,0,,12,1,3,7,0,0,13,4,0,0,0,0,,,,WoodLo00
Isaiah Wynn,3-Jun,313,,,,,,,WynnIs00,1,23,NWE,,22,2022,0,0,3,19,19,43,0,0,0,0,0,0,0,0,0,0,0,2,,,WynnIs00
Isaac Yiadom,1-Jun,190,4.52,,8,120,,4.18,YiadIs00,3,99,DEN,,22,2022,0,0,2,10,5,70,0,0,0,0,0,0,0,0,0,0,0,88,1,0.5,YiadIs00
Kenny Young,1-Jun,236,4.6,36,23,117,7.38,4.48,YounKe03,4,122,BAL,,23,2022,0,0,1,18,5,63,0,0,0,0,0,0,0,0,0,0,0,127,1,5.5,YounKe03
Trevon Young,4-Jun,258,4.78,33,25,114,6.99,4.4,YounTr00,6,205,LAR,,23,2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,YounTr00
